年月日,平均気温(℃),最高気温(℃),最低気温(℃)
1981/8/20,28.8,34.2,23.6
1981/8/21,29,33.7,24.8
1981/8/22,27.1,29.4,25.2
1981/8/23,26.5,31.3,22.5
1981/8/24,24.6,30.2,20.3
1981/8/25,25.9,31.7,20.5
1981/8/26,28.2,33,22.9
1981/8/27,27.5,31.7,24.7
1981/8/28,24.5,26.1,22.7
1981/8/29,25.4,27.2,23.6
1981/8/30,27.6,31.7,25.1
1981/8/31,28.5,32.3,24.9
1981/9/1,28.1,31.8,24.8
1981/9/2,27.1,30.9,25
1981/9/3,27.4,30.5,25.4
1981/9/4,25.2,29.1,22
1981/9/5,23.8,27.9,20.8
1981/9/6,23.7,28,21.3
1981/9/7,23.7,27.8,19.4
1981/9/8,22.3,25,21
1981/9/9,22.5,25.4,20.6
1981/9/10,21.4,24.2,19.7
1981/9/11,20.8,23,19.2
1981/9/12,21.7,25,18.9
1981/9/13,22.7,26.4,19.3
1981/9/14,21.8,25.8,19.3
1981/9/15,20.4,24.9,16.1
1981/9/16,20,25.3,15.5
1981/9/17,20.5,26.2,15.1
1981/9/18,22.1,26.8,15.8
1981/9/19,18.9,22.4,17.7
1981/9/20,20.8,24,18
1981/9/21,22.8,26.3,20
1981/9/22,22.8,26.9,19.7
1981/9/23,22.7,27.1,19.1
1981/9/24,22.2,25.1,18.3
1981/9/25,23.2,24.9,22.2
1981/9/26,23.8,28.6,21.5
1981/9/27,23.4,27.5,19.7
1981/9/28,19.9,26.5,16.5
1981/9/29,17.8,21.4,14.7
1981/9/30,21,24.7,15.8
1981/10/1,20.5,21.7,19.4
1981/10/2,22.1,26.5,18.9
1981/10/3,19.4,23.6,16.7
1981/10/4,18.5,22.9,15.2
1981/10/5,20.9,25.7,16.3
1981/10/6,20.7,24.7,17.1
1981/10/7,20.4,22.4,19.4
1981/10/8,21.8,25,18.3
1981/10/9,19.9,23.7,16.2
1981/10/10,17.3,20.8,13.9
1981/10/11,17.4,22.1,13
1981/10/12,17.5,22.8,13.5
1981/10/13,18.1,22.3,12.2
1981/10/14,18.6,22.6,14.7
1981/10/15,15.4,19.8,12.4
1981/10/16,14.7,18.5,11.6
1981/10/17,17.1,21.7,11.9
1981/10/18,19.2,25,12.4
1981/10/19,19.2,24.6,15.8
1981/10/20,17.9,21.4,13.6
1981/10/21,18.9,20.6,17.2
1981/10/22,19.8,21.9,18.7
1981/10/23,13.6,20.1,9.6
1981/10/24,12.4,16.6,8.3
1981/10/25,14.4,19.9,8
1981/10/26,13.2,18.7,9.4
1981/10/27,13.2,18.9,8.6
1981/10/28,16.4,21.2,9.1
1981/10/29,16.2,19.4,14.1
1981/10/30,14.3,19.3,10.6
1981/10/31,14.6,18,9
1981/11/1,16.4,20.8,12.6
1981/11/2,16.1,20.7,12.4
1981/11/3,15.7,19.4,12.2
1981/11/4,14.1,17.8,10
1981/11/5,12.8,16.2,10.5
1981/11/6,11.6,12.8,10.1
1981/11/7,12.8,16.8,8.8
1981/11/8,8.6,11,6.8
1981/11/9,7.9,11.7,6.1
1981/11/10,9.2,13.7,4.8
1981/11/11,10.2,14.4,7
1981/11/12,10.1,15.4,5.8
1981/11/13,12.1,17.8,5.4
1981/11/14,11.4,16.4,7.5
1981/11/15,11.6,17.3,5
1981/11/16,14.7,17.9,11.4
1981/11/17,11.2,15,9.6
1981/11/18,9.5,13.5,5.1
1981/11/19,9.1,15,3.2
1981/11/20,12.6,18,6.2
1981/11/21,12.8,16.6,9
1981/11/22,10.6,14.5,7.3
1981/11/23,9.3,14.1,5.3
1981/11/24,13,15.8,10.6
1981/11/25,10,11.9,8.4
1981/11/26,10.4,11.9,8.1
1981/11/27,10.8,12.1,9.7
1981/11/28,8.4,11.7,6.8
1981/11/29,7.3,9.7,4.8
1981/11/30,9.4,14.1,3.1
1981/12/1,9,15.5,3.3
1981/12/2,4.2,6.9,2.7
1981/12/3,6,9.8,2.6
1981/12/4,6.1,11.6,2.4
1981/12/5,7.9,14.4,1.5
1981/12/6,8.9,13.2,5.4
1981/12/7,9.1,13,5.4
1981/12/8,8.5,12.9,5.9
1981/12/9,9.2,12.1,5.8
1981/12/10,8,12.2,3.8
1981/12/11,6.6,11,0.7
1981/12/12,10.6,14.8,5
1981/12/13,8.2,11,6
1981/12/14,4.9,7.9,2.9
1981/12/15,4.2,7.1,2.1
1981/12/16,6.1,11.1,2.1
1981/12/17,6.7,11.3,3.3
1981/12/18,7.1,11.2,2.8
1981/12/19,7.5,8.8,5.8
1981/12/20,7.1,10.1,3.5
1981/12/21,8.7,14.2,4.5
1981/12/22,7.7,13.4,3.6
1981/12/23,9.6,14.6,3.8
1981/12/24,7.8,10.6,5.2
1981/12/25,5.1,9.5,0.6
1981/12/26,6.5,12.4,0.3
1981/12/27,9.1,14.9,3.6
1981/12/28,9.6,14.6,5.2
1981/12/29,11.4,13.7,7.2
1981/12/30,8.2,11.7,6.3
1981/12/31,7.4,10.9,4.8
1982/1/1,7.7,11.1,4
1982/1/2,6.8,10.6,3.3
1982/1/3,5.7,10.4,0.2
1982/1/4,11.4,15.6,4.4
1982/1/5,9.3,12.8,6.1
1982/1/6,6.1,9.4,3.2
1982/1/7,4.7,7.3,1.8
1982/1/8,2.8,7.4,0.2
1982/1/9,6.2,10.6,-0.4
1982/1/10,6.3,10.9,2.2
1982/1/11,8.1,13,0.5
1982/1/12,10.8,17.2,7.2
1982/1/13,5,8.3,2
1982/1/14,4.4,8.5,1
1982/1/15,4.5,9.8,0.4
1982/1/16,3.2,7.8,0.9
1982/1/17,1.7,6.2,-1.3
1982/1/18,3.4,11.5,-2.2
1982/1/19,1.9,4.2,-0.3
1982/1/20,3.5,6.8,0.8
1982/1/21,5.7,11,-0.4
1982/1/22,8.4,12.9,3.3
1982/1/23,7.7,10.9,4.9
1982/1/24,5.5,7.9,1.9
1982/1/25,6.9,9.6,4.9
1982/1/26,5.4,9.7,2.4
1982/1/27,6.6,10.8,2.4
1982/1/28,2.5,4.5,-0.2
1982/1/29,0.4,3.2,-1.7
1982/1/30,2.3,5.8,-1
1982/1/31,3.4,7,-0.8
1982/2/1,5.2,8.6,1.9
1982/2/2,3.2,6.9,-0.2
1982/2/3,4.2,8.9,-1.7
1982/2/4,5,6,3.9
1982/2/5,4.4,7.1,2.8
1982/2/6,4.3,8.5,1.4
1982/2/7,2.5,5.6,0
1982/2/8,3.6,7.4,1.7
1982/2/9,4.4,8.7,0.2
1982/2/10,5.3,8.5,2.6
1982/2/11,5,10.4,-0.8
1982/2/12,7,10.5,4.5
1982/2/13,6.8,10.6,2.9
1982/2/14,4.3,8.5,1.7
1982/2/15,3.9,8.7,0.3
1982/2/16,5.3,10.9,-1.7
1982/2/17,4.1,7.1,2.2
1982/2/18,7.9,12,3.1
1982/2/19,10.6,15.3,4.7
1982/2/20,12.7,16.1,10.6
1982/2/21,9.5,10.8,7.3
1982/2/22,8.2,12,5.1
1982/2/23,8.1,11.5,5.1
1982/2/24,5.3,7.2,4
1982/2/25,5.3,9.7,1.9
1982/2/26,4.8,8.5,1.4
1982/2/27,4.5,9.1,-1
1982/2/28,6.6,10,2.3
1982/3/1,6.8,9.9,4.3
1982/3/2,6.1,9.3,3.4
1982/3/3,5.8,10.3,2.8
1982/3/4,8.6,14.9,0.3
1982/3/5,14.3,17.7,9.4
1982/3/6,10.5,15.1,6.7
1982/3/7,6.2,9.2,3.9
1982/3/8,6.4,9.5,3.3
1982/3/9,7.3,13.8,1.7
1982/3/10,8.1,13.6,3.1
1982/3/11,9.4,14.8,3.6
1982/3/12,8.7,11.6,4.6
1982/3/13,11.7,16.6,8.5
1982/3/14,11.8,16.1,6.1
1982/3/15,14.6,17.3,12.9
1982/3/16,16.2,21.5,13
1982/3/17,11.4,14.3,9.2
1982/3/18,10.3,15,6.8
1982/3/19,8.2,10.3,5.4
1982/3/20,11.2,15.4,7.4
1982/3/21,12.7,16,9.5
1982/3/22,11.4,18.5,6.1
1982/3/23,13.9,18.4,7.9
1982/3/24,9.5,13.9,5.3
1982/3/25,6,9.6,4.1
1982/3/26,6.4,10.6,2
1982/3/27,7.3,12,3.6
1982/3/28,8.7,14.6,2.7
1982/3/29,9.3,15,2.7
1982/3/30,13.6,21.4,5.1
1982/3/31,13,16.5,9.4
1982/4/1,10.8,16.7,5.1
1982/4/2,14.6,19.9,5
1982/4/3,12.1,19,6.7
1982/4/4,8.7,12.8,5.5
1982/4/5,10.9,15.3,6.2
1982/4/6,12.6,15,10.8
1982/4/7,11.8,12.7,11.2
1982/4/8,15.5,23.2,11.6
1982/4/9,9.1,13.1,6.1
1982/4/10,9.5,14.1,5.4
1982/4/11,10.5,16.5,4.3
1982/4/12,12.8,19,5.1
1982/4/13,15.1,20.9,10.3
1982/4/14,14.2,15.1,13.1
1982/4/15,14.9,19.6,11.9
1982/4/16,13.8,20.5,8.2
1982/4/17,13.1,17.5,7.4
1982/4/18,11.3,15,8
1982/4/19,13.6,20.8,6.6
1982/4/20,13.9,19.6,7
1982/4/21,11.1,14.7,10
1982/4/22,13.1,19.1,8.6
1982/4/23,14,19.6,6.9
1982/4/24,15.9,21.1,10.4
1982/4/25,16.7,22,11.2
1982/4/26,17.9,22.3,14.1
1982/4/27,16.8,19.9,13.9
1982/4/28,17.2,21.3,13.9
1982/4/29,17.3,21.6,15.4
1982/4/30,18.6,22.3,15.2
1982/5/1,18.8,22.2,16.8
1982/5/2,19.3,24.1,16.9
1982/5/3,18.5,21.5,16.8
1982/5/4,18,23,13
1982/5/5,16.5,22.7,9.9
1982/5/6,17.1,20.6,12.6
1982/5/7,19.2,22.9,15.5
1982/5/8,19.3,24.1,13.2
1982/5/9,19.6,24.3,13.9
1982/5/10,21.3,26.9,17.6
1982/5/11,21.4,26.3,17.6
1982/5/12,22.6,27.1,18.7
1982/5/13,22.7,29.5,19.3
1982/5/14,15.8,21.2,12.3
1982/5/15,15.8,20.6,10.9
1982/5/16,17.3,21,11
1982/5/17,18.7,22.7,14.9
1982/5/18,19.6,24.7,15.1
1982/5/19,21.2,26,16.5
1982/5/20,20.1,25,15.4
1982/5/21,16.5,19.8,13.8
1982/5/22,16.2,21.1,11.3
1982/5/23,18,24.6,11
1982/5/24,19.8,25.6,12.6
1982/5/25,21,25.9,15.4
1982/5/26,20.7,24.7,16.8
1982/5/27,21.8,27.2,17
1982/5/28,21.7,26.1,18
1982/5/29,21.8,26,18.9
1982/5/30,21.1,22.6,19.6
1982/5/31,21.3,22.7,20
1982/6/1,22.8,27,20.9
1982/6/2,19.5,22.2,16.9
1982/6/3,17.7,20.6,16
1982/6/4,19.9,24.5,14.1
1982/6/5,21.6,26.4,16.7
1982/6/6,22.3,28.3,18.2
1982/6/7,21,23.9,19.7
1982/6/8,23.1,27.7,18.9
1982/6/9,24,29.1,20
1982/6/10,22.9,28,18.5
1982/6/11,23.4,28.2,19.6
1982/6/12,23.8,28.2,18.4
1982/6/13,20.2,22.7,17.8
1982/6/14,20.1,25.6,17.4
1982/6/15,20.3,26,14.4
1982/6/16,21.3,26,15.9
1982/6/17,20.5,23.3,18.8
1982/6/18,20.9,22.9,18.3
1982/6/19,23,27.5,19.7
1982/6/20,22.9,28,19.6
1982/6/21,23.7,29.6,18.5
1982/6/22,23.3,27.7,19
1982/6/23,21.1,23.1,20.2
1982/6/24,21.7,25.7,18.5
1982/6/25,23.4,27.6,19.2
1982/6/26,22.1,25.2,19.7
1982/6/27,22.1,26.4,19.3
1982/6/28,21.9,27.4,16.6
1982/6/29,21.4,25.5,18.6
1982/6/30,21.2,26.5,16.2
1982/7/1,21.4,26.1,16.2
1982/7/2,23.1,27.7,20.2
1982/7/3,23,28,17.8
1982/7/4,23.8,28.5,18.6
1982/7/5,24.7,30.3,19.4
1982/7/6,22.8,24.3,21.2
1982/7/7,23.1,27.6,21.2
1982/7/8,25.1,29.4,21.4
1982/7/9,25.1,30.1,21.3
1982/7/10,25.3,28.7,21.2
1982/7/11,24.3,25.7,23.4
1982/7/12,24.9,28.5,22.5
1982/7/13,21.1,23.7,19.5
1982/7/14,20.5,21.8,19.2
1982/7/15,23.1,26.9,19.7
1982/7/16,22.3,23.4,21
1982/7/17,23.3,26.3,21.8
1982/7/18,24.1,27.4,21.4
1982/7/19,22.7,25.3,21.6
1982/7/20,22.4,25.5,21
1982/7/21,24.9,30.3,20.9
1982/7/22,24.6,29,20.9
1982/7/23,23.3,27,20.2
1982/7/24,22.2,22.9,21.5
1982/7/25,25.2,29.5,22.1
1982/7/26,25.7,29.4,23.5
1982/7/27,26.5,30.5,24
1982/7/28,26.1,28.9,23.1
1982/7/29,26.2,31,23.6
1982/7/30,26.5,30.5,22.6
1982/7/31,27.3,31.9,23.7
1982/8/1,22.7,25.9,21.6
1982/8/2,26.5,31.2,22.1
1982/8/3,25.2,30.8,22.6
1982/8/4,26.8,32.1,22.3
1982/8/5,27.1,30.6,23
1982/8/6,27.6,31.5,24
1982/8/7,28,33.5,24.8
1982/8/8,26.3,30.7,23.4
1982/8/9,24.6,29.2,22.6
1982/8/10,25.4,28.9,22.6
1982/8/11,25.4,28.7,23
1982/8/12,25.9,29.7,23.5
1982/8/13,26.5,29.8,24.5
1982/8/14,26.2,30.3,23.7
1982/8/15,27.1,31.5,23.8
1982/8/16,26.2,30.9,25
1982/8/17,27.8,32.5,25
1982/8/18,26.1,31,24.2
1982/8/19,25.4,27.4,23.9
1982/8/20,25.9,29.2,23.6
1982/8/21,26.7,29.8,24.2
1982/8/22,27.4,32.3,23.8
1982/8/23,27.4,31.6,23.1
1982/8/24,27.2,31.7,23.7
1982/8/25,27.6,32.4,24.6
1982/8/26,26.7,29.6,24.4
1982/8/27,26.1,27.2,24.8
1982/8/28,26.9,29.9,25
1982/8/29,25.8,30.7,22.3
1982/8/30,25.8,31,21.5
1982/8/31,26.1,30.3,21.8
1982/9/1,27.3,31.4,23.9
1982/9/2,27.3,31.6,24.7
1982/9/3,25.9,30.1,22.8
1982/9/4,24.1,27.9,20.7
1982/9/5,22.5,26.8,17.9
1982/9/6,21.8,24.7,19.5
1982/9/7,22.6,25.8,20.4
1982/9/8,24.5,29.5,20
1982/9/9,24.6,28.2,21.9
1982/9/10,22.2,25.4,20.3
1982/9/11,20.9,22.7,19.4
1982/9/12,20.4,22.6,18.2
1982/9/13,22.5,26.5,19.2
1982/9/14,22.7,26.7,18.6
1982/9/15,24,28,20.5
1982/9/16,22.9,25.4,21
1982/9/17,22.2,26.6,19.4
1982/9/18,22.2,25.8,18.6
1982/9/19,21.6,22.8,20.4
1982/9/20,22.8,25.2,20.7
1982/9/21,23.8,28.8,20.3
1982/9/22,20.2,23,18.3
1982/9/23,17.6,19.6,16.4
1982/9/24,19.9,22.2,18.3
1982/9/25,24.7,28.7,21
1982/9/26,22.5,26.4,20.3
1982/9/27,22.6,27.7,18.2
1982/9/28,20.5,24.6,18.1
1982/9/29,19.8,23.5,15.6
1982/9/30,18.7,20.8,17.4
1982/10/1,19,20.3,17.3
1982/10/2,20.4,21.7,19.2
1982/10/3,21.3,25.6,19.1
1982/10/4,19.9,24.9,16
1982/10/5,19.1,24.2,14.6
1982/10/6,18.2,20.5,16.7
1982/10/7,19.4,24,16
1982/10/8,20.1,24.9,17.2
1982/10/9,20.4,25.2,16.9
1982/10/10,18.3,21.6,16.7
1982/10/11,18.8,23.8,14.6
1982/10/12,19.8,25.8,15
1982/10/13,19.3,25.3,13.9
1982/10/14,19.5,24.9,13.3
1982/10/15,19.3,22.4,16.4
1982/10/16,18.6,21.6,15.8
1982/10/17,17,20.1,13.4
1982/10/18,19.1,23.4,13.2
1982/10/19,18.7,21,17.8
1982/10/20,19.3,23.2,15.8
1982/10/21,17.7,22.1,14.1
1982/10/22,18.2,23.2,13.9
1982/10/23,17.7,22.4,13.6
1982/10/24,16,21.7,10.5
1982/10/25,11.9,15.6,8.6
1982/10/26,12.5,17.5,8.8
1982/10/27,13,19,7.9
1982/10/28,15.1,19.7,9.1
1982/10/29,17.6,22.3,14.9
1982/10/30,18,22.8,12.9
1982/10/31,19.3,23.9,13.7
1982/11/1,18.9,22.8,15
1982/11/2,15,18,11.2
1982/11/3,13.2,18.7,8.9
1982/11/4,14.7,20.8,9.8
1982/11/5,15.3,16.7,13.2
1982/11/6,17.3,20.8,12.9
1982/11/7,17.9,19.3,16.4
1982/11/8,18,20.3,16.4
1982/11/9,17.3,19.8,14.6
1982/11/10,18.1,19.3,16.6
1982/11/11,16.3,20.3,12.3
1982/11/12,15,17.5,11.3
1982/11/13,14.4,18.9,11
1982/11/14,14.1,19.2,10.1
1982/11/15,14.3,17,11
1982/11/16,16.9,19.7,15
1982/11/17,16.4,20.3,13.4
1982/11/18,14.5,18.6,11.5
1982/11/19,14.9,18.2,11.7
1982/11/20,15.2,18.4,12.4
1982/11/21,13,18.1,9.2
1982/11/22,13.8,16.8,9
1982/11/23,13.8,16.6,10.9
1982/11/24,10.7,15.5,7.2
1982/11/25,9.2,12.3,7.5
1982/11/26,10,13.4,7.8
1982/11/27,9.9,13.2,7.1
1982/11/28,10.1,13.2,7.4
1982/11/29,16.6,19.7,11.7
1982/11/30,16,19.7,11.5
1982/12/1,13,17.1,8.5
1982/12/2,11.4,16.8,6
1982/12/3,11.6,16.2,7
1982/12/4,10.8,15.7,6.7
1982/12/5,13.1,19.3,7.9
1982/12/6,7.4,10.1,4.9
1982/12/7,6.7,11.2,3.1
1982/12/8,8.3,12.3,4.9
1982/12/9,8.9,12.9,4.4
1982/12/10,10.1,14.4,6
1982/12/11,14.4,21.7,7.4
1982/12/12,8.2,13.9,3.7
1982/12/13,5.9,9.4,3
1982/12/14,7.7,11.5,4.8
1982/12/15,7.4,11.9,2.9
1982/12/16,7.6,10.9,2.8
1982/12/17,8,11.4,4.2
1982/12/18,4.9,8.2,2.8
1982/12/19,5.8,10.1,2.6
1982/12/20,6.6,12.2,1.2
1982/12/21,7.7,11.6,2.6
1982/12/22,8.2,9.6,6.5
1982/12/23,10.3,12.2,6
1982/12/24,9.7,14.7,6
1982/12/25,9.5,12.7,6.7
1982/12/26,7.4,8.6,5.6
1982/12/27,7.2,11.7,4.4
1982/12/28,6.2,11.5,2.7
1982/12/29,6.5,12,1.6
1982/12/30,8,13.4,3
1982/12/31,6.7,10.2,3.5
