年月日,平均気温(℃),最高気温(℃),最低気温(℃)
1969/3/19,9.3,15,5.3
1969/3/20,11.7,15.4,8.4
1969/3/21,11.4,16.7,4.5
1969/3/22,6.3,10.4,2.6
1969/3/23,9.1,14.2,4.6
1969/3/24,8.5,14.3,3.2
1969/3/25,10.9,16.3,2.7
1969/3/26,14.4,19.9,10.6
1969/3/27,14.8,19.8,8.6
1969/3/28,12.4,14.4,9.8
1969/3/29,13.9,16.5,11.3
1969/3/30,10.1,14.8,7.4
1969/3/31,8.4,9.9,6.3
1969/4/1,11.9,17,8.5
1969/4/2,10.4,13.6,7.1
1969/4/3,10.5,14.2,5.8
1969/4/4,14.7,17.1,9.8
1969/4/5,7.2,10.2,4.8
1969/4/6,7.4,13.8,1.9
1969/4/7,9.5,14.1,3.7
1969/4/8,13.1,19.5,5.2
1969/4/9,13.6,17.9,9.2
1969/4/10,12.6,18.6,6.6
1969/4/11,12.9,18.6,9.3
1969/4/12,14.4,21.2,6
1969/4/13,15.4,20.4,9.7
1969/4/14,16.8,19.7,12.8
1969/4/15,17.4,20.7,12.6
1969/4/16,9.9,12.6,7.2
1969/4/17,10.8,14.7,7.7
1969/4/18,11.6,15.1,8.2
1969/4/19,14,19.4,9.2
1969/4/20,14.5,19.8,7.2
1969/4/21,18.1,22.6,15.1
1969/4/22,18.5,23.6,15.9
1969/4/23,17.3,23.3,11.5
1969/4/24,18.1,22,13.1
1969/4/25,19.1,24.9,15.4
1969/4/26,15.4,18.5,12.8
1969/4/27,14.8,16.6,13.6
1969/4/28,17.1,23.3,13
1969/4/29,16.9,19.7,13.1
1969/4/30,19.3,24.1,15.2
1969/5/1,19.1,25,14.2
1969/5/2,18.9,26.6,11.1
1969/5/3,19.2,23.9,14.1
1969/5/4,18.7,24.1,11.3
1969/5/5,20.1,24.8,12
1969/5/6,17,21,11.9
1969/5/7,15.6,21.3,9.5
1969/5/8,17.8,22.6,11.1
1969/5/9,19.9,25.6,13.5
1969/5/10,19.9,25.4,14.3
1969/5/11,22.4,28.6,16.9
1969/5/12,19.7,24.4,14.6
1969/5/13,18.7,21.2,16.9
1969/5/14,21.3,24.9,17.6
1969/5/15,21.9,24.3,20
1969/5/16,20.5,25.3,18.6
1969/5/17,18.2,20.5,14
1969/5/18,19.4,27.7,10.6
1969/5/19,18.3,22.3,15.4
1969/5/20,16.8,21.6,12
1969/5/21,17.4,24.1,11.4
1969/5/22,19.2,24.3,12
1969/5/23,20.6,25.7,14.8
1969/5/24,18.6,22.3,15.4
1969/5/25,18.6,24.3,15.1
1969/5/26,19.4,26.1,11
1969/5/27,18.2,21.5,15.6
1969/5/28,20.2,25.4,15.8
1969/5/29,19.3,24,14.1
1969/5/30,21.1,25.7,16.3
1969/5/31,21,25.6,16.8
1969/6/1,20.4,25.4,15.1
1969/6/2,22.9,29.6,16.4
1969/6/3,20,22.4,18.2
1969/6/4,21.5,25.9,18.2
1969/6/5,20.3,24.8,15.2
1969/6/6,17.9,21.7,15.9
1969/6/7,17.6,21.5,14.5
1969/6/8,18.7,24.4,12.9
1969/6/9,19.2,25.2,11.5
1969/6/10,21.6,27,14.1
1969/6/11,21.7,25.4,17
1969/6/12,19.1,21.1,17.5
1969/6/13,21.2,25,16.8
1969/6/14,22.3,25.5,18.7
1969/6/15,21.1,25.9,15.7
1969/6/16,22.4,25,19.8
1969/6/17,18.6,21.4,17.7
1969/6/18,21.3,25.4,17.5
1969/6/19,20.4,22.8,19.3
1969/6/20,22.6,26.2,18.4
1969/6/21,20.4,22.8,19.6
1969/6/22,22,24.9,19.2
1969/6/23,22.6,26.4,19
1969/6/24,23,26.6,18.8
1969/6/25,22.9,25.1,20.9
1969/6/26,25,29.8,22.7
1969/6/27,23.8,26.5,21.7
1969/6/28,24.3,28.1,20.4
1969/6/29,23.7,27.2,21.4
1969/6/30,23.6,26.3,21
1969/7/1,25.1,30,21.8
1969/7/2,22.9,26.1,21.3
1969/7/3,23.9,27.7,19.8
1969/7/4,23.3,24.2,21.9
1969/7/5,25.1,27.9,23.5
1969/7/6,23.7,26.6,22.1
1969/7/7,21,22.1,19.7
1969/7/8,21.8,23.5,20.1
1969/7/9,24.4,27.9,21.5
1969/7/10,21.4,24.6,18.2
1969/7/11,23,25.8,20.5
1969/7/12,23.6,25.7,22.2
1969/7/13,26.4,30.6,22.2
1969/7/14,26.2,29.9,24.2
1969/7/15,25.7,28.9,22.9
1969/7/16,26.3,29.8,23.7
1969/7/17,26,28.9,23.7
1969/7/18,25.7,29.6,22.8
1969/7/19,26.1,30.4,23.5
1969/7/20,25.3,29.1,20.5
1969/7/21,26,29.6,21.8
1969/7/22,27,30.7,23.6
1969/7/23,26.7,30.1,24.4
1969/7/24,27.7,31.4,24
1969/7/25,28.3,32.6,25.2
1969/7/26,28.1,32.3,24.9
1969/7/27,28,31.9,24.8
1969/7/28,27.9,31.9,25.3
1969/7/29,28.2,32.7,24.9
1969/7/30,27.6,32.4,24.4
1969/7/31,26.4,30,24.9
1969/8/1,26.2,29.2,24.6
1969/8/2,27.6,31.6,24.7
1969/8/3,27.1,31.1,24.5
1969/8/4,25.4,27,23.1
1969/8/5,27.8,30.3,25.6
1969/8/6,27.8,31.7,24.8
1969/8/7,28.1,31.7,25.8
1969/8/8,28.5,31.6,25.2
1969/8/9,30.3,35.4,25.8
1969/8/10,29.4,34.6,26
1969/8/11,30.6,36.3,26.3
1969/8/12,30.8,36,26.8
1969/8/13,28.9,34.7,24.1
1969/8/14,30.5,34.9,25.3
1969/8/15,27.5,30.6,24.8
1969/8/16,27.7,32.8,23.9
1969/8/17,27.4,32.4,23.3
1969/8/18,26.9,30.4,24.4
1969/8/19,27.2,31.2,23.5
1969/8/20,26.8,31.3,23.7
1969/8/21,27.4,32.1,23.4
1969/8/22,26.5,30.5,23.9
1969/8/23,28.2,33.9,23.3
1969/8/24,25.7,31.6,20.2
1969/8/25,25,29.2,21.3
1969/8/26,23.5,26.6,20.9
1969/8/27,24.7,27.1,21.9
1969/8/28,26,29.6,22.7
1969/8/29,25.1,30.6,20.7
1969/8/30,25.2,28.9,20.5
1969/8/31,26.2,29.6,23.5
1969/9/1,24.6,29.2,20.6
1969/9/2,25.8,27.4,24.5
1969/9/3,27.1,30.6,23.7
1969/9/4,26.7,30.5,22.2
1969/9/5,26.5,30.6,23
1969/9/6,26.7,30.3,23.9
1969/9/7,24.4,29.5,22
1969/9/8,23.5,26.8,20.2
1969/9/9,23,27.7,18.2
1969/9/10,22,24.2,21
1969/9/11,23.8,28.2,20.9
1969/9/12,23.5,28.3,19.9
1969/9/13,24.2,28.9,18.3
1969/9/14,25.9,28.3,24.1
1969/9/15,28.4,31.9,25.2
1969/9/16,27.5,31.6,23.8
1969/9/17,26.2,30.6,23
1969/9/18,24.2,29,21.2
1969/9/19,23.4,27.7,18.8
1969/9/20,24.1,29.1,18.5
1969/9/21,24.6,28.9,19.9
1969/9/22,25.8,29.8,21.7
1969/9/23,25.1,27.6,21.9
1969/9/24,25.1,28.8,22.5
1969/9/25,23.7,26.3,21.7
1969/9/26,23.2,28,18.8
1969/9/27,20.6,23.8,16.3
1969/9/28,21.6,23.3,20.5
1969/9/29,21,24.2,18.8
1969/9/30,20.2,22.4,18.1
1969/10/1,23.7,28.9,19.9
1969/10/2,21.7,24.8,17.6
1969/10/3,19.4,21.7,17.4
1969/10/4,19.6,22.7,17.9
1969/10/5,18.6,22.6,15
1969/10/6,17.7,21,14.9
1969/10/7,17.4,19.4,13.5
1969/10/8,17.5,18.3,16.5
1969/10/9,18.1,22.7,13.7
1969/10/10,15.4,19.4,11.6
1969/10/11,15.3,20.6,10.3
1969/10/12,15.1,18.3,12.1
1969/10/13,14.8,20.5,10.6
1969/10/14,15.5,20.5,9.3
1969/10/15,18.7,23.6,13
1969/10/16,21,25,18.3
1969/10/17,19.9,23.4,16.1
1969/10/18,17.4,22.6,12.8
1969/10/19,17.8,22.7,13.7
1969/10/20,18.3,20.9,15.5
1969/10/21,19.4,21.7,17.3
1969/10/22,19.5,23.8,17
1969/10/23,18.1,22,14.3
1969/10/24,16.3,19.4,11.7
1969/10/25,18.4,20.5,16.8
1969/10/26,18.2,21.9,15.4
1969/10/27,15.5,19.6,11.5
1969/10/28,14,18.9,9.8
1969/10/29,15.1,20.3,9.8
1969/10/30,13.7,20,9.3
1969/10/31,14.4,21.5,7.1
1969/11/1,16.4,22.7,11.2
1969/11/2,17,22.8,11.2
1969/11/3,15.2,18.2,11.8
1969/11/4,12.7,15.6,10.7
1969/11/5,11.6,15,8.8
1969/11/6,10.2,15.3,6.8
1969/11/7,9.4,12,4.9
1969/11/8,12.7,16.5,8.4
1969/11/9,13.7,19.8,10.6
1969/11/10,11.9,17.9,7.8
1969/11/11,11,16.3,7.6
1969/11/12,11.5,16.9,6.1
1969/11/13,13.4,19.7,7.3
1969/11/14,15.3,18.8,8.7
1969/11/15,18.4,20.2,17.3
1969/11/16,16.7,20.8,13.5
1969/11/17,13.7,16.8,11.1
1969/11/18,8.6,11.4,6.3
1969/11/19,8.3,13.6,3.5
1969/11/20,8.5,10.5,5.8
1969/11/21,12,14.8,10.3
1969/11/22,9.9,10.8,8.7
1969/11/23,10.7,14.3,7.9
1969/11/24,8.5,13.4,5.4
1969/11/25,6.2,9.3,3.8
1969/11/26,7.1,11.6,3.6
1969/11/27,8.3,14,3.1
1969/11/28,9.3,14.8,5.3
1969/11/29,9,12.2,5
1969/11/30,11.3,14.4,9.4
1969/12/1,9.8,14.4,6.1
1969/12/2,9.1,13.5,3.5
1969/12/3,4.9,10.3,1.4
1969/12/4,6.4,9.5,1.2
1969/12/5,6.8,11.9,1.7
1969/12/6,11.8,17.5,5.6
1969/12/7,15.5,18.1,12.8
1969/12/8,9,16,2.7
1969/12/9,4.4,8.5,1.4
1969/12/10,5.4,10.5,-0.5
1969/12/11,7.3,12.2,4.6
1969/12/12,7.3,12.6,1.8
1969/12/13,3.3,7.4,1.6
1969/12/14,3.5,6.4,0.4
1969/12/15,5.5,10.3,1.2
1969/12/16,5.2,9,0.8
1969/12/17,5,9.7,0.1
1969/12/18,7.4,11.8,3.9
1969/12/19,5.7,8.7,3.1
1969/12/20,4.4,9,1
1969/12/21,4.3,10.5,-1.4
1969/12/22,7.8,13.5,0.4
1969/12/23,8.3,10.9,6.5
1969/12/24,7.1,12.1,2.8
1969/12/25,6.5,10.3,0.6
1969/12/26,8.9,11.4,5.4
1969/12/27,4.2,7.4,1.2
1969/12/28,1.7,5.7,-1.4
1969/12/29,5,10.2,-2.8
1969/12/30,6.2,9.4,4.3
1969/12/31,5.8,10.8,2.5
1970/1/1,6.5,11.8,1.4
1970/1/2,7.4,10.2,4.8
1970/1/3,7.6,13.6,2.5
1970/1/4,6.1,10,3.7
1970/1/5,0.7,3.7,-2.2
1970/1/6,3.8,8.9,0
1970/1/7,6.2,10,1.7
1970/1/8,5.6,11,1.8
1970/1/9,5.5,9.3,1.8
1970/1/10,5.3,9.3,-0.5
1970/1/11,6.5,10.4,4.8
1970/1/12,5.7,11,2
1970/1/13,5.5,11.5,1.2
1970/1/14,2.9,6.5,0.7
1970/1/15,2.8,6.3,0.2
1970/1/16,0.7,4,-1
1970/1/17,1.3,3.8,-2
1970/1/18,2.7,6.1,-0.8
1970/1/19,1.8,6,-0.8
1970/1/20,3.2,8.2,-2.3
1970/1/21,5.1,10.3,0.6
1970/1/22,5.3,9.3,2.5
1970/1/23,6.5,12.7,0.4
1970/1/24,4.2,8.1,1.5
1970/1/25,4.6,9.6,0.7
1970/1/26,5.3,9.6,0.8
1970/1/27,5,8.6,1.4
1970/1/28,4.1,9.5,0.5
1970/1/29,5.5,12.9,-1.3
1970/1/30,6.5,8.2,4.6
1970/1/31,4.7,6.7,2.6
1970/2/1,5.3,9,2
1970/2/2,6.4,9.9,3.9
1970/2/3,4.7,8.9,1
1970/2/4,5,10.4,0.4
1970/2/5,1.8,5.1,-0.8
1970/2/6,3,7.5,0
1970/2/7,3.1,7.6,-3.4
1970/2/8,9.4,13.2,4.8
1970/2/9,3.9,9.5,0.8
1970/2/10,2.7,6.6,-0.4
1970/2/11,3.9,9.4,-0.5
1970/2/12,5.8,11.6,-0.2
1970/2/13,6.4,14.8,-0.5
1970/2/14,8.2,15.8,2.1
1970/2/15,6.1,14.2,1.8
1970/2/16,5.7,11.2,1.5
1970/2/17,5.7,11.1,1.5
1970/2/18,6.7,12.5,0.3
1970/2/19,9.3,15.1,2.9
1970/2/20,12.7,18.9,4.3
1970/2/21,8,14.9,5.5
1970/2/22,6.1,10.2,3.9
1970/2/23,5.5,7.2,4.1
1970/2/24,6.6,12.6,4.2
1970/2/25,11.2,22.1,7.3
1970/2/26,7.5,9.6,5.8
1970/2/27,7.2,8.9,5
1970/2/28,5.6,8.4,3.6
1970/3/1,3.7,7.4,1.5
1970/3/2,3.4,5.9,-0.3
1970/3/3,3.5,5.3,1.7
1970/3/4,5.3,9.9,2.5
1970/3/5,2.9,6.2,0.3
1970/3/6,4.6,8.5,-0.2
1970/3/7,5.6,10.1,0.9
1970/3/8,6.7,13,0.9
1970/3/9,7.2,15.5,-1
1970/3/10,7.8,10.3,6.3
1970/3/11,6.1,10.3,3.3
1970/3/12,4.9,7.9,1.7
1970/3/13,2.5,4.6,0.6
1970/3/14,4.6,8.3,1.7
1970/3/15,6.4,10.9,1.7
1970/3/16,10.2,14.3,4.3
1970/3/17,5,7.9,2.4
1970/3/18,5.3,9.6,0.9
1970/3/19,3.3,6.8,1.4
1970/3/20,3.4,7.6,-0.6
1970/3/21,4.6,8.1,-0.1
1970/3/22,4.3,5.7,2.7
1970/3/23,4,8.7,-0.3
1970/3/24,7,12.6,0
1970/3/25,6.4,11.5,1.2
1970/3/26,6.7,10.3,2.6
1970/3/27,8.7,14.6,0.8
1970/3/28,13.3,20.8,7
1970/3/29,12.7,18.1,6
1970/3/30,10.8,15.1,6.3
1970/3/31,8.2,14.1,3.1
1970/4/1,10.3,16,5.1
1970/4/2,9.8,15,6.2
1970/4/3,9.5,10.4,8.8
1970/4/4,7.8,8.8,6.3
1970/4/5,8.2,13.9,3
1970/4/6,10.3,17.6,2.3
1970/4/7,13.9,20.7,9.2
1970/4/8,11.8,16.3,7.6
1970/4/9,11.6,14.9,8.5
1970/4/10,12.4,14.4,10.3
1970/4/11,12,13.3,10.4
1970/4/12,13.4,18.3,10.3
1970/4/13,9.5,13.2,7.3
1970/4/14,8.8,12.3,4.7
1970/4/15,12.2,18.1,4.2
1970/4/16,16.3,22.9,10
1970/4/17,16.8,23.8,13.4
1970/4/18,16.9,20.5,15.5
1970/4/19,16.3,18.2,13.4
1970/4/20,16.6,19.1,14.9
1970/4/21,15.7,20.4,11.8
1970/4/22,13.6,17.9,9.2
1970/4/23,14.4,18.2,9.4
1970/4/24,15.6,18.9,13.6
1970/4/25,14.3,16.2,12
1970/4/26,15.7,17.9,14
1970/4/27,15.8,19.9,12.8
1970/4/28,13.4,14.6,12
1970/4/29,15.1,21.2,10.4
1970/4/30,16.5,22.6,11
1970/5/1,16.5,21.2,10.3
1970/5/2,17,19.3,14.5
1970/5/3,15.3,16.4,13.4
1970/5/4,16.3,18.5,14.5
1970/5/5,17.7,20.2,16.4
1970/5/6,15.5,16.5,14.4
1970/5/7,16.3,16.9,15.2
1970/5/8,18.6,22.2,15.3
1970/5/9,19.3,24.8,15.5
1970/5/10,19.5,23.6,15.6
1970/5/11,18.9,23.8,15.1
1970/5/12,16.8,20.4,11.6
1970/5/13,17.4,20.8,13.6
1970/5/14,18.9,23.4,12.1
1970/5/15,17.4,21.1,12.9
1970/5/16,17,21.9,9.6
1970/5/17,20.4,27.3,15
1970/5/18,20.2,25.7,14.4
1970/5/19,20.5,25.1,14.9
1970/5/20,17.2,20.5,15.8
1970/5/21,18.7,23.4,13.1
1970/5/22,19.1,24.3,14.5
1970/5/23,18.6,21.9,13.9
1970/5/24,19.7,21.9,17
1970/5/25,19.4,21.8,17.6
1970/5/26,22.2,26.8,17.8
1970/5/27,21.4,26.3,15.9
1970/5/28,22,26.5,17.7
1970/5/29,19.7,24.7,15.4
1970/5/30,20.1,25.2,13.3
1970/5/31,20.1,24.5,16.9
1970/6/1,19,23.5,15.9
1970/6/2,18.9,23.6,13
1970/6/3,19.7,23.2,15.2
1970/6/4,19.5,21.7,17.8
1970/6/5,19.9,22.8,17.1
1970/6/6,20.9,25.2,16.6
1970/6/7,20.4,24.6,15.5
1970/6/8,21.1,27,14.4
1970/6/9,21.3,25.2,15.2
1970/6/10,20.1,21.9,18.6
1970/6/11,20.2,21.2,18.4
1970/6/12,20.1,20.6,19.3
1970/6/13,22.5,25.2,20.1
1970/6/14,22.8,24.4,21
1970/6/15,23.8,25.3,20.9
1970/6/16,20.1,21.4,18.7
1970/6/17,21.1,23.7,18.7
1970/6/18,20.3,21.6,19.5
1970/6/19,21.9,23.8,19.6
1970/6/20,20.7,22.8,19.4
1970/6/21,19.6,21,18.2
1970/6/22,19,19.8,17.9
1970/6/23,20.2,22.2,18.3
1970/6/24,21,22.8,19.5
1970/6/25,20.1,21.2,19.4
1970/6/26,20.8,22.4,19.2
1970/6/27,21.8,24.2,19.5
1970/6/28,23.5,28.1,18.9
1970/6/29,24.1,28.2,20.8
1970/6/30,21.4,23,18.9
1970/7/1,23.6,26.6,20.8
1970/7/2,24.8,28.5,20.7
1970/7/3,25,28.1,21.7
1970/7/4,24.5,27,23
1970/7/5,23.6,24.9,22.4
1970/7/6,22.1,24.5,21
1970/7/7,23.8,27.2,19.3
1970/7/8,21.7,23.4,20.9
1970/7/9,22.9,25.5,20.5
1970/7/10,24.3,27.5,21.7
1970/7/11,24.3,26.9,21.8
1970/7/12,24.4,27.4,22.9
1970/7/13,24.4,28.4,22
1970/7/14,25.5,28.9,22.5
1970/7/15,27.8,33,23.4
1970/7/16,25.8,29.5,23.2
1970/7/17,26.1,30.4,23.4
1970/7/18,27.2,32.4,23.8
1970/7/19,27.4,31.3,24.8
1970/7/20,26.8,30.3,23.3
1970/7/21,29.5,35.6,25.5
1970/7/22,28.4,32.8,23.8
1970/7/23,28,32.3,24.8
1970/7/24,27.5,31.3,25
1970/7/25,27.5,31.2,23.7
1970/7/26,27.8,31.6,23.3
1970/7/27,27.9,31.9,24.4
1970/7/28,28,31.7,24
1970/7/29,27.6,32.3,23.8
1970/7/30,26.6,28.7,25.1
1970/7/31,25.9,27.6,24.7
1970/8/1,25.4,28.9,23.8
1970/8/2,27.4,30.7,24.9
1970/8/3,28.2,31.6,25.6
1970/8/4,28.1,32.1,24.3
1970/8/5,29.5,34,25.6
1970/8/6,29.7,33.2,26.2
1970/8/7,28,31.4,25.5
1970/8/8,26.8,28.7,24.7
1970/8/9,27.9,31.6,25.2
1970/8/10,28,31.7,24.8
1970/8/11,27.5,32.3,24.2
1970/8/12,27.7,31.5,23.6
1970/8/13,27.1,30.7,23.4
1970/8/14,26.3,27.5,24.5
1970/8/15,28.3,32,26.3
1970/8/16,26.9,30.3,23.8
1970/8/17,26.8,30.6,23.3
1970/8/18,24.1,25.7,23.1
1970/8/19,25.7,29.3,22.4
1970/8/20,27.3,31.9,23.6
1970/8/21,26.1,27.3,24.4
1970/8/22,27.3,30.4,25.6
1970/8/23,27.3,30.5,24.8
1970/8/24,26.9,30.5,23.1
1970/8/25,26.3,30.7,21.9
1970/8/26,27.1,31.6,22
1970/8/27,27.5,30.1,24.2
1970/8/28,28.1,31.9,25.7
1970/8/29,27.9,30.8,25.7
1970/8/30,27.1,30.1,24.9
1970/8/31,26.5,29.3,24.5
1970/9/1,27.5,30.9,24.7
1970/9/2,28.4,31.3,25.6
1970/9/3,27.9,32,24
1970/9/4,28,31.3,24.7
1970/9/5,27.4,30.3,25
1970/9/6,27.2,31.2,24.5
1970/9/7,26.8,30.5,22.8
1970/9/8,26.8,30.8,23.2
1970/9/9,27.2,31.5,23.3
1970/9/10,26.6,30.5,23.6
1970/9/11,25.6,27.8,23.6
1970/9/12,26.6,30.4,22.6
1970/9/13,26.6,29.7,24.5
1970/9/14,26.6,31,23.5
1970/9/15,25.9,30.6,23.3
1970/9/16,25.5,29.2,22.6
1970/9/17,26.2,29.5,22.2
1970/9/18,24.9,27.5,23.4
1970/9/19,23,24.4,22
1970/9/20,23.6,26.4,20.3
1970/9/21,25.5,27.8,23.1
1970/9/22,24.7,29.6,21.8
1970/9/23,21.9,22.9,21.1
1970/9/24,24,27.8,20.9
1970/9/25,23.3,25.7,21.9
1970/9/26,21.3,24.2,19
1970/9/27,21.3,24.9,18.6
1970/9/28,20.3,21.4,18.4
1970/9/29,23.4,27,20.7
1970/9/30,18.6,20.7,17.1
1970/10/1,19.1,21.8,16.5
1970/10/2,19.2,22.1,15.9
1970/10/3,18.3,21.9,15.9
1970/10/4,17.2,19,14.8
1970/10/5,19.1,23.5,16
1970/10/6,20.1,25.4,16.3
1970/10/7,20.7,24.9,14.8
1970/10/8,22,26.2,16.4
1970/10/9,23.1,27.3,17.9
1970/10/10,23.5,27.3,20.8
1970/10/11,22,23.8,19.7
1970/10/12,22.4,23.7,21.9
1970/10/13,21.4,25.6,18.7
1970/10/14,20.2,24,18.1
1970/10/15,19.7,24.5,15.7
1970/10/16,18.1,19.4,16.2
1970/10/17,18.9,20,17.3
1970/10/18,19.2,22.3,16.7
1970/10/19,18,20.7,16
1970/10/20,16.2,19.5,13.4
1970/10/21,14.8,20.5,10
1970/10/22,16.1,22.9,10
1970/10/23,18.4,21.9,12.5
1970/10/24,21.5,25.5,17.5
1970/10/25,23.5,25.5,20.7
1970/10/26,19.5,24.4,14.9
1970/10/27,13.5,16.2,10.9
1970/10/28,13.7,19.3,8.3
1970/10/29,13,18.7,10.1
1970/10/30,11.5,16,7
1970/10/31,12.8,17,8.4
1970/11/1,13.1,17.8,8.8
1970/11/2,13.5,18.3,8.9
1970/11/3,13.8,17.3,9.8
1970/11/4,14.4,19.9,9.5
1970/11/5,15.2,19.5,11
1970/11/6,14.8,19.2,10.9
1970/11/7,13.5,17.2,10.1
1970/11/8,12.3,17.7,8.9
1970/11/9,13.4,19.1,7.9
1970/11/10,14.2,19.1,7.3
1970/11/11,11.7,15.9,8.6
1970/11/12,10.6,15.8,7.3
1970/11/13,14.7,20.9,8.1
1970/11/14,14.8,17.7,11.3
1970/11/15,11.2,15.5,8.4
1970/11/16,9.4,12.3,6.2
1970/11/17,9.9,14.7,5.5
1970/11/18,11.9,15,7.4
1970/11/19,14.4,15.3,12.7
1970/11/20,16.1,19.5,13
1970/11/21,14.2,19.1,10.6
1970/11/22,13,18.1,8.2
1970/11/23,10.5,11.8,8.9
1970/11/24,9.9,12.9,8.1
1970/11/25,10.7,13.4,5.4
1970/11/26,14.7,17.3,11.6
1970/11/27,14.3,15.5,12.9
1970/11/28,12.5,16.3,9.7
1970/11/29,7.4,11,2.9
1970/11/30,3.9,6.9,1.7
1970/12/1,6.1,9.7,2.8
1970/12/2,8.6,13.3,4.6
1970/12/3,8,10,4.5
1970/12/4,7.7,10.6,5.9
1970/12/5,9.2,13,7
1970/12/6,8.5,12,4.5
1970/12/7,9.6,15,5.5
1970/12/8,6.8,10.6,4.1
1970/12/9,6.3,9.5,4
1970/12/10,7.3,11.8,1.6
1970/12/11,8.4,13.5,4.9
1970/12/12,11.2,17.6,3.8
1970/12/13,10.6,16.1,6
1970/12/14,6.5,9.7,4
1970/12/15,6.3,12.1,0.4
1970/12/16,7,11,2.7
1970/12/17,8.6,11.8,5.4
1970/12/18,11.3,18.4,8
1970/12/19,7.2,8.9,4.6
1970/12/20,6.3,10.1,1.8
1970/12/21,9.6,14.1,6.7
1970/12/22,8.3,12.5,5.1
1970/12/23,7.9,10.4,5.7
1970/12/24,7.4,11.2,3.4
1970/12/25,6,8.1,3.3
1970/12/26,4.5,8.1,1.8
1970/12/27,4.6,8.1,1.8
1970/12/28,3.9,8.5,0
1970/12/29,5.7,9.5,0.9
1970/12/30,6.9,9.7,3.3
1970/12/31,7.8,11.8,5.7
1971/1/1,7.4,10.8,3.9
1971/1/2,6.2,9.8,3.1
1971/1/3,5.9,9.7,3.2
1971/1/4,3.3,7.9,-1.2
1971/1/5,2.4,4.3,-0.9
1971/1/6,3,6.8,-0.9
1971/1/7,5.9,9.9,1
1971/1/8,5.5,7.2,3.7
1971/1/9,5.5,8.5,2.7
1971/1/10,4.2,8.4,0.3
1971/1/11,4.4,10.7,-1.6
1971/1/12,7.2,12.7,3.2
1971/1/13,7.3,13,1
1971/1/14,6.5,10.2,3.2
1971/1/15,4.7,9.5,-0.2
1971/1/16,6.9,9.5,3.2
1971/1/17,6.9,9.9,3.9
1971/1/18,8.8,13.5,4.9
1971/1/19,7.9,11.3,4.6
1971/1/20,7.8,9.4,5.1
1971/1/21,11.3,13.4,8.4
1971/1/22,8.4,11.3,5.1
1971/1/23,4.6,7.3,2.3
1971/1/24,4,8.5,-0.2
1971/1/25,4.2,8.5,-0.4
1971/1/26,4.4,7.6,1.6
1971/1/27,3.2,6.5,-0.7
1971/1/28,2.9,6.1,0.7
1971/1/29,3.4,7.1,0
1971/1/30,3.2,6,0.4
1971/1/31,3.1,8.3,-1.5
1971/2/1,2.3,6.2,-0.4
1971/2/2,2,6.1,-0.6
1971/2/3,1.9,6.1,-3.2
1971/2/4,2.4,6.6,0
1971/2/5,3.9,7.4,0.1
1971/2/6,4.7,7.8,1.2
1971/2/7,3.1,6,0.7
1971/2/8,5.3,9.1,1.6
1971/2/9,4.3,6.5,2
1971/2/10,4.2,7.1,2.1
1971/2/11,3.7,7,-0.7
1971/2/12,5.2,7.1,3.5
1971/2/13,7.3,11.6,4.5
1971/2/14,7.1,9.7,3.5
1971/2/15,10.5,15.7,5.8
1971/2/16,8.4,12.5,3.5
1971/2/17,12.4,17.3,7.1
1971/2/18,8,11.1,5.1
1971/2/19,6.2,8.9,3.8
1971/2/20,4.9,7.4,2.6
1971/2/21,7.4,12.6,1.2
1971/2/22,11.4,14.1,8.4
1971/2/23,12,16.1,9.6
1971/2/24,7,11.9,4.1
1971/2/25,5.4,7.3,2.5
1971/2/26,7.3,8.7,5.9
1971/2/27,10.5,15.9,5.5
1971/2/28,6.4,11.1,4
1971/3/1,5,6.5,2.5
1971/3/2,9.6,15.6,4
1971/3/3,11.6,16.5,6.2
1971/3/4,6.2,8.7,3.9
1971/3/5,5.8,8.7,3.8
1971/3/6,6.4,10.9,3.1
1971/3/7,4.8,8.4,1.6
1971/3/8,4.8,9.6,-0.8
1971/3/9,5.3,10.7,0
1971/3/10,3.9,8.8,-1.2
1971/3/11,4.3,7.7,0.5
1971/3/12,5.1,8.4,2.8
1971/3/13,6.8,11.7,2.8
1971/3/14,4.5,7.9,0.6
1971/3/15,4.9,9,0.3
1971/3/16,6.9,11.9,-0.3
1971/3/17,8.5,12.1,4.8
1971/3/18,8.1,12.8,1.6
1971/3/19,11,15.7,5
1971/3/20,10.1,14.3,4.6
1971/3/21,11.3,16.1,4.9
1971/3/22,12.7,18,8.6
1971/3/23,7.1,11,4.2
1971/3/24,6.5,9.9,2.4
1971/3/25,7.6,12.2,2.4
1971/3/26,11.9,18.1,4.8
1971/3/27,14,19.2,9.7
1971/3/28,13.2,18.3,5.9
1971/3/29,16.5,21.5,10.9
1971/3/30,12.7,15.7,10.7
1971/3/31,11.8,13.5,10.1
1971/4/1,15,20.3,11.7
1971/4/2,13.3,20.7,8.8
1971/4/3,11.4,16.3,7.9
1971/4/4,11.8,17,8.3
1971/4/5,12.7,18,4.2
1971/4/6,14.8,18.9,10.9
1971/4/7,12.9,16.8,7.3
1971/4/8,15.6,17.8,13.1
1971/4/9,15.1,19.7,10.6
1971/4/10,10.5,15.1,6.1
1971/4/11,10.7,17.3,4.3
1971/4/12,12.9,18.2,5.3
